,ic
2024-08-07,0.3220132375949688
2024-08-08,0.21835028440421123
2024-08-09,0.3694714797188735
2024-08-12,0.4571266511071004
2024-08-13,0.5118775754880873
2024-08-14,0.6196303824553794
2024-08-15,0.67351848066154
2024-08-16,0.04049019219864223
2024-08-19,-0.30086105212872577
2024-08-20,-0.07711729984782723
2024-08-21,-0.13864084260616968
2024-08-22,-0.21322265618876338
2024-08-23,-0.17711687532424558
2024-08-26,-0.18401268071440474
2024-08-27,0.01064724157968671
2024-08-28,0.09990024572471798
2024-08-29,0.6013514471069715
2024-08-30,0.09918841361680092
2024-09-03,0.37044684922963755
2024-09-04,0.2702115561806611
2024-09-05,0.14023973614645202
2024-09-06,-0.006771474349338044
2024-09-09,0.2840558414003115
2024-09-10,0.19903468221053075
2024-09-11,-0.03217568075795499
2024-09-12,-0.0034167626738491885
2024-09-13,-0.12532698292290698
2024-09-16,-0.3104707186801801
2024-09-17,-0.1834027698073895
2024-09-18,-0.3082077773643173
2024-09-19,-0.029046674658667282
2024-09-20,0.06437615434479507
2024-09-23,0.1545493200791342
2024-09-24,0.30076233540516734
2024-09-25,0.01724270934451129
2024-09-26,-0.2526207820185439
2024-09-27,0.14675399008899825
2024-09-30,0.24691235710651915
2024-10-01,0.2922415404064509
2024-10-02,0.2272253748083072
2024-10-03,0.05805956072891679
2024-10-04,0.15255645337475876
2024-10-07,0.7492138675905564
2024-10-08,0.7532491851979571
2024-10-09,0.7479527274152856
2024-10-10,0.8764608784085917
2024-10-11,0.857010135219828
2024-10-14,0.6322862847852291
2024-10-15,0.3589580393252785
2024-10-16,0.3403271292115474
2024-10-17,0.09066407707014948
2024-10-18,0.02618901075592614
2024-10-21,-0.017225339268786832
2024-10-22,-0.12107325313567813
2024-10-23,-0.3223655620316799
2024-10-24,0.12436568130686042
2024-10-25,0.13758231974805896
2024-10-28,0.42608104119902324
2024-10-29,0.46167304788644264
2024-10-30,0.2290559460170066
2024-10-31,-0.04431073684958933
2024-11-01,0.4748489755572142
2024-11-04,0.19356753527051723
2024-11-05,0.11888588633779862
2024-11-06,0.0762081556796047
2024-11-07,0.4003408610619227
2024-11-08,0.47508342349251453
2024-11-11,0.24607862067746322
2024-11-12,0.12621443935326207
2024-11-13,-0.034382182531687164
2024-11-14,0.11510896779406912
2024-11-15,-0.075407068717631
2024-11-18,0.33979545076587897
2024-11-19,0.1240741139934068
2024-11-20,0.3488339171220588
2024-11-21,0.3816036847653794
2024-11-22,0.11619743035867525
2024-11-25,0.11757779329836235
2024-11-26,0.1788790771550092
2024-11-27,0.20239364386562758
2024-11-29,0.40806911770530574
2024-12-02,-0.012148823085969401
2024-12-03,0.10459525928202404
2024-12-04,0.33744513004642546
2024-12-05,-0.012574151741130468
2024-12-06,0.2732800075601147
2024-12-09,0.22060030557886484
2024-12-10,0.25991074004536563
2024-12-11,0.08162693145177366
2024-12-12,-0.1617653932760105
2024-12-13,0.1334636742104467
2024-12-16,-0.4775009061618593
2024-12-17,-0.11903677941478798
2024-12-18,0.3831886083832715
2024-12-19,0.3439416789462777
2024-12-20,0.352991296983733
2024-12-23,0.04017451649248052
2024-12-24,0.11466361822898666
2024-12-26,0.0323425263190035
2024-12-27,-0.009842908160169778
2024-12-30,-0.027543352615433364
2024-12-31,0.01994376578502388
2025-01-02,-0.062250579126712724
2025-01-03,-0.027850069289687973
2025-01-06,-0.2008426693395259
2025-01-07,0.29608662799695834
2025-01-08,0.17548527488384316
2025-01-10,-0.7756176500650578
2025-01-13,-0.47271082507419515
2025-01-14,-0.5902541548621845
2025-01-15,-0.5322437987760402
2025-01-16,-0.3112075549126103
2025-01-17,-0.3860045198752351
2025-01-21,-0.10252672933108048
2025-01-22,-0.2791622879984546
2025-01-23,-0.28551384654959067
2025-01-24,-0.7144788792319418
2025-01-27,0.12717365899301866
2025-01-28,0.0069310374489129824
2025-01-29,-0.15972686531140567
2025-01-30,-0.10186890670708684
2025-01-31,0.011944090244272842
2025-02-03,-0.12212069411264859
2025-02-04,-0.24108810263520114
2025-02-05,-0.19984382768891645
2025-02-06,-0.1659449500421286
2025-02-07,-0.3667922192866009
2025-02-10,-0.29918213564149754
2025-02-11,-0.37056515014599556
2025-02-12,-0.4474541516994833
2025-02-13,-0.3126035123635611
2025-02-14,-0.6000250457352322
2025-02-18,-0.591665777446157
2025-02-19,-0.6108565040863295
2025-02-20,-0.4191074755745031
2025-02-21,-0.6428937686855473
2025-02-24,-0.38817326074299446
2025-02-25,0.053541369504046324
2025-02-26,0.2086335440643897
2025-02-27,-0.17448164494332474
2025-02-28,0.07383537733331524
2025-03-03,0.09916726430710293
2025-03-04,0.0752563346765853
2025-03-05,0.19920124792277571
2025-03-06,0.27969755722308265
2025-03-07,0.37744985693309546
2025-03-10,0.36349836341906716
2025-03-11,-0.06510412478613609
2025-03-12,-0.25415202788141233
2025-03-13,-0.19729321048131193
2025-03-14,-0.18118437180407163
2025-03-17,-0.1776443137733057
2025-03-18,-0.08931332738970547
2025-03-19,-0.20884242936154956
2025-03-20,-0.20853617469793695
2025-03-21,-0.27824447505504474
2025-03-24,-0.2868226046509249
2025-03-25,-0.12961723663001945
2025-03-26,-0.07491794434195385
2025-03-27,-0.23123397697349918
2025-03-28,-0.0541477271579264
2025-03-31,0.001774952041207617
2025-04-01,0.032753220752785195
2025-04-02,-0.15721947085998184
2025-04-03,-0.04948510044431484
2025-04-04,0.15007348346877228
2025-04-07,0.2774401721353406
2025-04-08,0.5819813633559265
2025-04-09,0.25222237300173944
2025-04-10,0.39184105885771453
2025-04-11,0.015242769574633726
2025-04-14,-0.05897078953102114
2025-04-15,-0.10819376551134086
2025-04-16,0.24420893620216755
2025-04-17,-0.013115168030390527
2025-04-21,0.14740627379409255
2025-04-22,0.12659740710375572
2025-04-23,-0.20465412930793822
2025-04-24,-0.07332368743999523
2025-04-25,-0.17048698941499907
2025-04-28,-0.17344199722816778
2025-04-29,-0.2108099881725888
2025-04-30,-0.07872827343518607
2025-05-01,-0.13845408359131461
2025-05-02,-0.32308040767107093
2025-05-05,-0.3694876693956527
2025-05-06,-0.46847704623169684
2025-05-07,-0.3240784071119977
2025-05-08,-0.43233882780671207
2025-05-09,-0.39284656424593173
2025-05-12,-0.1777641794362159
2025-05-13,0.1093212009898799
2025-05-14,-0.6296935412190292
2025-05-15,-0.35947491262192044
2025-05-16,-0.12697985234589843
2025-05-19,-0.5629164224494638
2025-05-20,-0.2232306193281807
2025-05-21,-0.2441440675585939
2025-05-22,-0.18753851636249882
2025-05-23,0.25770324597243666
2025-05-27,-0.09331515510562408
2025-05-28,-0.5123678174806356
2025-05-29,-0.10943039726429575
2025-05-30,-0.04328703478137279
2025-06-02,-0.05354226301181382
2025-06-03,-0.022155643068358585
2025-06-04,0.07224705304486881
2025-06-05,-0.0034274032383298306
2025-06-06,-0.09908538957645352
2025-06-09,-0.12964886956139127
2025-06-10,-0.12312504778589811
2025-06-11,-0.31145602872565664
2025-06-12,-0.27321043126690736
2025-06-13,0.07885609120430938
2025-06-16,0.021653514227734316
2025-06-17,-0.04658138190149075
2025-06-18,-0.257187546719049
2025-06-20,-0.30480829457754843
2025-06-23,-0.37410065562731165
2025-06-24,-0.16058545681192393
2025-06-25,-0.1677108469393102
2025-06-26,-0.3337524823299486
2025-06-27,-0.12092638439305017
2025-06-30,-0.4157273406047506
2025-07-01,-0.35855152365263165
2025-07-02,-0.23995570954346976
2025-07-03,-0.36899323505728693
2025-07-07,-0.005385808656473964
2025-07-08,0.25784985936967236
2025-07-09,0.1796387276637389
2025-07-10,-0.2301799773786643
2025-07-11,0.4282375627045674
2025-07-14,0.43917577501921345
2025-07-15,0.3475508235978687
2025-07-16,0.34249393834218017
2025-07-17,0.38551328120971834
2025-07-18,0.4122404646584711
2025-07-21,0.47998426180071285
2025-07-22,0.39826690787287145
2025-07-23,0.2115740388114534
2025-07-24,0.40544351823915603
2025-07-25,0.18477091698039858
2025-07-28,0.4122956420268067
2025-07-29,0.23939546143232837
2025-07-30,-0.0630085358941902
2025-07-31,-0.6064298863077091
2025-08-01,-0.28566611093079786
2025-08-04,-0.19857016988573808
2025-08-05,-0.4786007790802754
2025-08-06,-0.5269064926357547
2025-08-07,-0.41839777200007633
2025-08-08,-0.4062707483064131
2025-08-11,-0.14268184230991124
2025-08-12,-0.1780905119701174
2025-08-13,-0.10184784746212616
2025-08-14,-0.2963513882033887
2025-08-15,-0.6822769910859229
2025-08-18,-0.7713173392398267
2025-08-19,-0.24903072817462374
2025-08-20,-0.2740668071448491
2025-08-21,-0.10359698505358264
2025-08-22,-0.1037253445946271
2025-08-25,-0.08439145316341858
2025-08-26,-0.029805707021939687
2025-08-27,0.055425285324357115
2025-08-28,0.038718535487631545
2025-08-29,0.3450579442758574
2025-09-02,-0.006548563792389883
2025-09-03,0.07379030477308146
2025-09-04,0.028452664838359322
2025-09-05,0.24927952335777773
2025-09-08,0.195158695692825
2025-09-09,0.15336172554707725
2025-09-10,-0.1382530016382445
2025-09-11,-0.24235288212308906
2025-09-12,-0.3452903578560044
2025-09-15,-0.07326149369465537
2025-09-16,0.08661486685894287
2025-09-17,0.12347001555631532
2025-09-18,0.1852519505901045
2025-09-19,0.39560363951974503
2025-09-22,0.21723444326552155
2025-09-23,0.29485577849086
2025-09-24,0.4822662622879349
2025-09-25,0.5478402581638699
2025-09-26,0.38449608372291866
2025-09-29,0.4041991201521826
2025-09-30,0.09602186508762194
2025-10-01,0.2763986810730486
2025-10-02,0.13517076654609883
2025-10-03,-0.10622439275293626
2025-10-06,-0.5252359275434787
2025-10-07,-0.4623836594897262
2025-10-08,-0.4365627835591227
2025-10-09,0.6384298751123565
2025-10-10,0.6199106538106247
2025-10-13,0.4332596099525149
2025-10-14,0.3161400126656293
2025-10-15,0.23315293361776007
2025-10-16,0.6931454476959069
2025-10-17,0.5322017997106341
2025-10-20,0.6454812757967223
2025-10-21,0.5302439601213442
2025-10-22,0.3436916875500261
2025-10-23,0.23786591455091655
2025-10-24,0.2224042215998236
2025-10-27,0.22935874495581757
2025-10-28,0.0815004075393648
2025-10-29,-0.33438902671072923
2025-10-30,-0.39096125279051075
2025-10-31,0.29423425341686327
2025-11-03,-0.2340810696120865
2025-11-04,-0.11077779096191016
2025-11-05,-0.14457716326145512
2025-11-06,-0.1678728532168059
2025-11-07,-0.46615211274665014
2025-11-10,-0.489268215038511
2025-11-11,-0.4446403808140171
2025-11-12,-0.56456537449036
2025-11-13,-0.5061377404953036
2025-11-14,-0.6345546903741038
2025-11-17,-0.8043778988903433
2025-11-18,-0.7957141653230109
2025-11-19,-0.6080274127782279
2025-11-20,-0.6386853289249579
2025-11-21,-0.7650118476506704
2025-11-24,-0.6358022107697083
2025-11-25,-0.36980554433626217
2025-11-26,-0.2925226363143191
2025-11-28,-0.2918301282657942
2025-12-01,0.007692166142741916
2025-12-02,0.11208715841576639
2025-12-03,0.0937497913718103
2025-12-04,-0.09098076844566964
2025-12-05,0.1726507658785293
2025-12-08,-0.06075805845360644
2025-12-09,-0.04769546763291482
2025-12-10,-0.13698375608760868
2025-12-11,-0.1345653091038195
2025-12-12,0.017344214030748012
2025-12-15,-0.02985128927786168
2025-12-16,-0.08377853051262824
2025-12-17,-0.14309718617975803
2025-12-18,-0.14286753196799096
2025-12-19,-0.4081368283392999
2025-12-22,-0.047718161113265406
2025-12-23,-0.20920013655209624
2025-12-24,-0.08572107771172131
2025-12-26,-0.26497327831154216
2025-12-29,-0.38089190568851067
2025-12-30,-0.5875566635319803
2025-12-31,-0.4556691990178609
2026-01-02,-0.3818004046810717
2026-01-05,-0.3346212001609806
2026-01-06,-0.23547591392839343
2026-01-07,-0.38312154972476004
2026-01-08,-0.3443322903874211
